,1,2,3
Population 824,1135450.0,5552.0,
Population 825,825737.0,4490.0,
Population 826,3959896.0,27287.0,2169.0
Population 827,1493766.0,4919.0,
Population 828,1409703.0,3565.0,
Population 829,2063634.0,8385.0,
Population 830,1283096.0,1439.0,
Population 831,1612106.0,6684.0,
Population 832,1067847.0,3177.0,
Population 833,1037455.0,1699.0,
Population 834,893756.0,4815.0,
Population 835,1005224.0,2533.0,
Population 836,952291.0,1544.0,
Population 837,1221049.0,3283.0,
Population 838,1883440.0,6604.0,
Population 839,882823.0,2089.0,
Population 840,1538214.0,48453.0,153.0
Population 841,1051627.0,5148.0,
Population 842,1002732.0,1482.0,
Population 843,1148269.0,13343.0,
Population 844,4355633.0,51636.0,
Population 845,1759470.0,10810.0,
Population 846,2274013.0,15954.0,
Population 847,1056666.0,3717.0,
Population 848,1001943.0,2355.0,
Population 849,2312147.0,18111.0,103.0
Population 850,1003523.0,3206.0,
Population 851,1645427.0,14073.0,
Population 852,888478.0,6162.0,
Population 853,671334.0,284.0,
Population 854,1083456.0,6531.0,
Population 855,885166.0,2394.0,
Population 856,1128926.0,4241.0,
Population 857,1588710.0,3209.0,
Population 858,905809.0,2516.0,
Population 859,991340.0,2190.0,
Population 860,756046.0,1714.0,
Population 861,1425152.0,3268.0,
Population 862,715894.0,888.0,
Population 863,18453099.0,224009.0,1842.0
Population 864,1036536.0,25667.0,
Population 865,918336.0,3662.0,
Population 866,1049505.0,2823.0,
Population 867,1145362.0,2019.0,
Population 868,1446425.0,7550.0,
Population 869,1361307.0,6214.0,537.0
Population 870,2032300.0,9427.0,
Population 871,1578352.0,7984.0,
Population 872,742834.0,1428.0,
Population 873,752346.0,1119.0,
Population 874,1030962.0,3786.0,
Population 875,986038.0,1785.0,
Population 876,5028400.0,25730.0,
Population 877,1402504.0,4761.0,
Population 878,890759.0,4323.0,
Population 879,1409549.0,8948.0,
Population 880,2353137.0,13771.0,
Population 881,2407997.0,55652.0,
Population 882,2877639.0,15207.0,
Population 883,1121844.0,2177.0,
Population 884,1059516.0,9477.0,
Population 885,1273437.0,3972.0,
Population 886,1172490.0,3123.0,
Population 887,1097762.0,5096.0,
Population 888,1213422.0,10263.0,
Population 889,1822732.0,6340.0,
Population 890,1128756.0,3697.0,
Population 891,1579698.0,5865.0,
Population 892,1247899.0,14040.0,
Population 893,2731479.0,7593.0,
Population 894,922790.0,3048.0,
Population 895,1070697.0,2540.0,
Population 896,1598854.0,5653.0,
Population 897,935384.0,3248.0,
Population 898,1931863.0,3199.0,
Population 899,1103315.0,4347.0,
Population 900,1551800.0,16755.0,121.0
Population 901,1027763.0,1725.0,
Population 902,1323845.0,7210.0,
Population 903,1436310.0,5575.0,
Population 904,2974187.0,26361.0,
Population 905,1576296.0,7855.0,
Population 906,1080790.0,2679.0,
Population 907,893903.0,1324.0,
Population 908,964465.0,5313.0,
Population 909,1438466.0,9659.0,
Population 910,28881536.0,174110.0,599.0
Population 911,1351022.0,4662.0,
Population 912,859180.0,4498.0,
Population 913,996906.0,2116.0,
Population 914,928196.0,6192.0,
Population 915,862746.0,1314.0,
Population 916,1228096.0,5414.0,
Population 917,1039785.0,2833.0,
Population 918,2517703.0,4639.0,
Population 919,1016565.0,229.0,
Population 920,1374515.0,3362.0,
Population 921,1422859.0,12934.0,
Population 922,1258385.0,2714.0,
Population 923,1589299.0,4553.0,
Population 924,2534450.0,9283.0,
Population 925,804523.0,4305.0,
Population 926,1798736.0,5118.0,
Population 927,1010412.0,1057.0,
Population 928,793474.0,1452.0,
Population 929,1149956.0,3915.0,
Population 930,884665.0,3923.0,
Population 931,1361015.0,4254.0,
Population 932,1280472.0,4115.0,100.0
Population 933,2020879.0,11922.0,
Population 934,2320235.0,17793.0,
Population 935,1502214.0,5797.0,716.0
Population 936,1212471.0,4612.0,
Population 937,1212340.0,4301.0,
Population 938,986831.0,1716.0,
Population 939,939258.0,2109.0,
Population 940,1062768.0,3363.0,
Population 941,1419152.0,4199.0,
Population 942,885145.0,1694.0,
Population 943,1077599.0,1018.0,
Population 944,9199897.0,63377.0,142.0
Population 945,938065.0,8672.0,
Population 946,2038831.0,8541.0,
Population 947,1284127.0,2702.0,
Population 948,1190125.0,4019.0,
Population 949,1883185.0,5435.0,
Population 950,835152.0,476.0,
Population 951,1204529.0,2844.0,
Population 952,860459.0,2274.0,
Population 953,1247334.0,2230.0,
Population 954,1141381.0,1652.0,
Population 955,1025292.0,2515.0,
Population 956,735319.0,1379.0,
Population 957,2036448.0,9583.0,
Population 958,1622129.0,4638.0,
Population 959,976312.0,37990.0,
Population 960,1203803.0,4457.0,
Population 961,958409.0,841.0,
Population 962,820358.0,1376.0,
Population 963,869931.0,1193.0,
Population 964,764809.0,2577.0,
Population 965,976645.0,2407.0,
Population 966,793683.0,702.0,
Population 967,1872154.0,6002.0,
Population 968,22894852.0,173611.0,
Population 969,2409447.0,4742.0,
Population 970,1693239.0,7785.0,
Population 971,772170.0,1298.0,
Population 972,5638878.0,17156.0,
Population 973,1192348.0,4381.0,
Population 974,3185280.0,11060.0,
Population 975,4873510.0,41214.0,
Population 976,946462.0,1224.0,
Population 977,5005740.0,27308.0,
Population 978,961149.0,3290.0,
Population 979,921655.0,1296.0,
Population 980,1053697.0,8186.0,
Population 981,847657.0,4450.0,
Population 982,1093934.0,2457.0,
Population 983,941121.0,1326.0,
Population 984,878658.0,3703.0,
Population 985,923694.0,9274.0,
Population 986,2801688.0,10898.0,
Population 987,1443192.0,9518.0,
Population 988,824339.0,3155.0,
Population 989,1934421.0,13369.0,105.0
Population 990,1256298.0,4336.0,
Population 991,1061561.0,2745.0,
Population 992,1252175.0,4794.0,
Population 993,1640331.0,4517.0,
Population 994,1547662.0,15351.0,
Population 995,989370.0,671.0,
Population 996,1785999.0,9212.0,
Population 997,854207.0,7933.0,
Population 998,1306481.0,2953.0,
Population 999,1037297.0,6453.0,
